id,ws_token,oc,total,estado,response,fecha,fetchtbk,cod_aut,t_tarjeta,n_ctas,c_ctas,n_tarjetas
809,1231f03b82044a4a7640c056d95d192ef92b308e29ead5b0e8ba51fa2c818070,923,599598,aceptada,0,31/08/2021,2021-08-31T11:14:01.825-04:00,165964,SI,3,199866,8257
810,NULL,924,1161311,pendiente,NULL,1/9/2021,NULL,NULL,NULL,NULL,NULL,NULL
811,NULL,925,1161311,pendiente,NULL,1/9/2021,NULL,NULL,NULL,NULL,NULL,NULL
812,NULL,926,509396,pendiente,NULL,1/9/2021,NULL,NULL,NULL,NULL,NULL,NULL
813,1231781bc523487164a5a4e98755b3626daebc666ca414e9d6c9641c31579e0d,927,509396,aceptada,0,1/9/2021,2021-09-01T21:22:37.500-04:00,242749,NC,6,84900,1908
814,NULL,928,296241,pendiente,NULL,2/9/2021,NULL,NULL,NULL,NULL,NULL,NULL
815,1231308bd43541300d6c969b638a26324e7c28962475369a6a8065e6f0cc1e8c,929,296241,aceptada,0,2/9/2021,2021-09-02T10:04:20.939-04:00,146199,VN,0,,6718
816,NULL,930,296241,pendiente,NULL,2/9/2021,NULL,NULL,NULL,NULL,NULL,NULL
817,1131fe9a27ff41c180280691457e1227b6f190ebccd119ae05c1bd72c46f8084,931,347818,aceptada,0,3/9/2021,2021-09-03T13:22:44.411-04:00,4446,VD,0,,27
818,NULL,932,1239199,pendiente,NULL,5/9/2021,NULL,NULL,NULL,NULL,NULL,NULL
819,1231f6f8297a754bdfe9e6e52b11b048dbbb9397ba37a661b04d21cde7a64ffe,933,309800,aceptada,0,6/9/2021,2021-09-06T08:08:12.816-03:00,9555,VD,0,,4087
820,NULL,934,723756,pendiente,NULL,9/9/2021,NULL,NULL,NULL,NULL,NULL,NULL
821,NULL,935,329799,pendiente,NULL,12/9/2021,NULL,NULL,NULL,NULL,NULL,NULL
822,NULL,936,679599,pendiente,NULL,12/9/2021,NULL,NULL,NULL,NULL,NULL,NULL
823,1131a18934575e262e2b3737c69cf47731fc6650e990453380d74213df9833fd,937,1037399,aceptada,0,12/9/2021,2021-09-12T16:19:42.909-03:00,230180,NC,6,172900,7639
824,NULL,938,312694,pendiente,NULL,13/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
825,11316e104ffa4af71b2ee53ce153f35113780e8b2eb98a2fb44f113eceec66a5,939,990170,aceptada,0,15/09/2021,2021-09-15T09:28:23.745-03:00,919526,VD,0,,7983
826,1131755a29feedb0b4b70b9dc01bff64d8e178a5c4a64fcb5c5154d29dc3f4fd,940,863069,aceptada,0,15/09/2021,2021-09-15T09:48:37.458-03:00,930650,VD,0,,7983
827,12314abf832676d87a59aca54d8ea205c4349192f59e11e75364e2c8064b3cb7,941,243798,rechazada,-1,17/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
828,1131779d43e6432127bdb81527709ad7218f644d2cc371dac65cd916f5b705c4,942,243798,aceptada,0,17/09/2021,2021-09-17T11:21:36.401-03:00,449078,VD,0,,9578
829,1231a87270afc5b6b84b01d86d82b6e4a21c0e9774dbf972f4e6f03c6a97a44d,943,311799,aceptada,0,18/09/2021,2021-09-18T19:45:12.902-03:00,28478,VD,0,,6767
830,1131480573cda1d80e944af456552c30827926be5c3f1c11138fbf0b77b2c4ad,944,311799,rechazada,-2,18/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
831,1231bd8d5a61a28cd5afdf94b6cd1c5f11001f8d9da27e1c30bcd85e25ecdaca,945,311799,rechazada,-2,18/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
832,11315bdb9b8b9f1c1ec6ace317a45cf1731d10bc3e092e72a29799d264472896,946,311799,rechazada,-2,18/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
833,11319942f6101c1d59e18e9eaae4f15f694438f994769c60729a42b3e5a726cc,947,311799,rechazada,-2,19/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
834,NULL,948,311799,pendiente,NULL,19/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
835,NULL,949,311799,pendiente,NULL,19/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
836,11316e8c9cfd5a8656298575219ed5f492735f3b55030d4e3c93a450016bb086,950,311799,aceptada,0,19/09/2021,2021-09-19T08:52:40.461-03:00,9290,VD,0,,6767
837,12315b288fa411ce576fa54f8b8b8a1bc5b45106f149a34080435e8c8480b550,951,167000,aceptada,0,20/09/2021,2021-09-20T22:11:46.186-03:00,190558,SI,3,55667,8284
838,1131d65e2890869c9be2f2569cd6a15c5fdac8dd6dab633dcc11ec0870b9910e,952,308491,aceptada,0,22/09/2021,2021-09-22T11:22:53.742-03:00,7762,VD,0,,4000
839,12318242ea694c499b10dc8d7ae22518d49568a0ee26b2e97a639d47096ee6cd,953,317799,aceptada,0,22/09/2021,2021-09-22T11:34:37.377-03:00,6530,VD,0,,4000
840,NULL,954,235113,pendiente,NULL,23/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
841,NULL,955,299799,pendiente,NULL,25/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
842,NULL,956,299799,pendiente,NULL,25/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
843,NULL,957,299799,pendiente,NULL,25/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
844,NULL,958,695598,pendiente,NULL,25/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
845,NULL,959,695598,pendiente,NULL,29/09/2021,NULL,NULL,NULL,NULL,NULL,NULL
846,113170d91b62eb548f306f56984dd44c4e2a21bec3e4decf848de4e3ac00d112,960,695598,aceptada,0,29/09/2021,2021-09-29T16:32:41.141-03:00,341949,SI,3,231866,4502
847,12316bf6f001da1a7c4c3bcb15b844d4d6e8b1390ba0ddb13786f075a4ce00e1,961,315800,aceptada,0,1/10/2021,2021-10-01T13:00:45.504-03:00,690611,SI,3,105267,5377
848,1131ba093299e13d71f88f68266fd963acac64a8fe23afd27ea268bf68c1a912,962,319979,aceptada,0,4/10/2021,2021-10-04T10:59:12.171-03:00,2546,VD,0,,5786
849,NULL,963,0,pendiente,NULL,5/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
850,NULL,964,0,pendiente,NULL,5/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
851,NULL,965,0,pendiente,NULL,5/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
852,NULL,966,320053,pendiente,NULL,5/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
853,1231767e7e5aa4298f6855c547f842d7fdd4427d97e1b089bca8ce57663c0cfe,967,101308,aceptada,0,6/10/2021,2021-10-06T13:19:01.995-03:00,16301,VD,0,,560
854,NULL,968,274352,pendiente,NULL,7/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
855,12319ebc1b6ea3081b90419aa9210faaa4fb60ae9c8bfc8769b8969c3fa3cdd2,969,274352,aceptada,0,7/10/2021,2021-10-07T09:41:26.098-03:00,314560,VD,0,,337
856,12319fef2ac241fb83802ff86451ad7845210936a035e5d595abdd4273acf630,970,328430,aceptada,0,7/10/2021,2021-10-07T15:36:45.143-03:00,3205,VD,0,,7152
857,NULL,971,656861,pendiente,NULL,8/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
858,12317639172844247aacab795c1deeaff2bdcdf083162b9d0e6d8350178e5638,972,656861,rechazada,-2,8/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
859,NULL,973,656861,pendiente,NULL,8/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
860,NULL,974,656861,pendiente,NULL,8/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
861,123157f433e13130f10ec946dfb6e1d27217d3339e56aaacf0c0539832c22dfb,975,656861,aceptada,0,8/10/2021,2021-10-08T14:39:27.114-03:00,244665,VN,0,,9281
862,NULL,976,290993,pendiente,NULL,10/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
863,1131e9d4e297a313a3ededc95642e3e5abd1aa089fcc1e53b1d5e2e27d7c3da2,977,290993,aceptada,0,10/10/2021,2021-10-10T09:16:07.880-03:00,882819,SI,3,96998,2328
864,NULL,978,120629,pendiente,NULL,11/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
865,NULL,979,1313722,pendiente,NULL,12/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
866,NULL,980,1313722,pendiente,NULL,12/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
867,113157a2aa31e369322ea16f330f2933faaf80099268f4f8292c5a3c2d7932e0,981,1322042,aceptada,0,13/10/2021,2021-10-13T10:17:17.750-03:00,727297,SI,3,440681,4291
868,1231476987c155072ce9e03189af510228dc6f47d42521c902e9092357c507ea,982,318030,aceptada,0,14/10/2021,2021-10-14T12:15:25.839-03:00,750906,VD,0,,6537
869,NULL,983,723425,pendiente,NULL,14/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
870,NULL,984,328430,pendiente,NULL,14/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
871,NULL,985,723425,pendiente,NULL,14/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
872,12310681b7bd1bdbe364170096be8bdea9e96049c44be1f23b9ad898eac2df4d,986,492646,aceptada,0,14/10/2021,2021-10-14T13:08:44.617-03:00,104150,NC,6,82108,2541
873,NULL,987,159015,pendiente,NULL,14/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
874,1131cd9794d3027d79b42794fb4924f410f46ba6043464091b950269701005fe,988,159015,aceptada,0,14/10/2021,2021-10-14T23:01:21.695-03:00,4934,VD,0,,1306
875,NULL,989,167664,pendiente,NULL,19/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
876,NULL,990,167664,pendiente,NULL,19/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
877,123172e0839844c1b98de37fe441524df182ae2a617de558bb4a53c7e2a0e5d4,991,341116,aceptada,0,26/10/2021,2021-10-26T16:32:06.953-03:00,8211,VD,0,,3299
878,NULL,992,759596,pendiente,NULL,27/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
879,12310ac3bff106232f8fa561fee8b7728e224c0343a3ce712c6294cfee31c82a,993,716785,aceptada,0,28/10/2021,2021-10-28T16:25:29.426-03:00,2136,VD,0,,6512
880,12312858da8ff0d3752208b9dd3063b49360a0949af3755b3c0a7ff74f0ba3d7,994,143812,rechazada,-1,30/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
881,123143307d9cab34d9bbd2c2b0679f5c6a39b2b6bf62920ab6e3799c96697faf,995,143812,rechazada,-1,30/10/2021,NULL,NULL,NULL,NULL,NULL,NULL
882,1231436f41d1370c639cf44b510cc92f36747ed914f033569a6c803652b70c30,996,143812,aceptada,0,30/10/2021,2021-10-30T11:10:32.108-03:00,24306,VD,0,,2055
883,NULL,997,308235,pendiente,NULL,2/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
884,NULL,998,308235,pendiente,NULL,2/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
885,1231644810d659968faf7b4965882f9081f7e7135336381f5e1e7148afaadeff,999,308235,aceptada,0,2/11/2021,2021-11-02T12:20:49.774-03:00,671170,SI,3,102745,2418
886,1131a15899fc731e016398661ca4cfa52270359f2519d4170d7a967603f8e6b2,1000,171598,aceptada,0,2/11/2021,2021-11-02T15:52:36.505-03:00,173532,NC,6,28600,1423
887,1131c60394e5728544d2c29a56d9a8c8ccc32067c4c8bb66d9b65d45f4c987ee,1001,1914960,aceptada,0,2/11/2021,2021-11-02T16:18:04.494-03:00,200273,VD,0,,9139
888,123167fe9cc2a00351101ee562d3568b4e65b59ded140cd850bfca57a22cf5ae,1002,2266793,aceptada,0,8/11/2021,2021-11-08T12:21:56.118-03:00,803881,VC,12,,4487
889,113197c4aabd25d2182a1a87d0c5d95ff1841dba5272e9262a50c6f1d1dc955f,1003,409836,rechazada,-1,9/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
890,NULL,1004,172098,pendiente,NULL,11/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
891,123174bf9d2a0e313e350855e60596faa1bb1911f04f79398a5ce60932b498e9,1005,172098,aceptada,0,11/11/2021,2021-11-11T12:35:32.895-03:00,371768,VN,0,,5815
892,NULL,1006,779598,pendiente,NULL,12/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
893,1231937c8f62fc146fdd9633f3263513a10994caaacf81b521590010080c7c58,1007,779598,rechazada,-1,12/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
894,12316c6f9c325c1cfd80487971ea90a347e7b42adcc55b053b53c5923e9e46d8,1008,331798,aceptada,0,16/11/2021,2021-11-16T18:03:07.278-03:00,296512,SI,3,110600,588
895,NULL,1009,344196,pendiente,NULL,17/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
896,123122132f00c43665fd844b0ef42a18ce3e3acb571030e89c471915c10547ff,1010,344196,aceptada,0,17/11/2021,2021-11-17T08:56:23.322-03:00,748141,VD,0,,941
897,NULL,1011,977395,pendiente,NULL,18/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
898,NULL,1012,389799,pendiente,NULL,18/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
899,NULL,1013,1399192,pendiente,NULL,18/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
900,1131bdf9aa82234486ab990953955dd45acc20ce7ad3cdffe922afdbdc6e2fd5,1014,1399192,aceptada,0,18/11/2021,2021-11-18T19:08:40.723-03:00,104657,NC,10,139920,732
901,NULL,1015,239799,pendiente,NULL,19/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
902,NULL,1016,445612,pendiente,NULL,26/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
903,113115da4cec3a15fb3e2de5d57c69034cd5c91234c9bd88944b8df85af71ffa,1017,445612,aceptada,0,26/11/2021,2021-11-26T12:43:57.828-03:00,9510,VD,0,,6133
904,NULL,1018,296365,pendiente,NULL,27/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
905,NULL,1019,246861,pendiente,NULL,27/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
906,NULL,1020,663596,pendiente,NULL,29/11/2021,NULL,NULL,NULL,NULL,NULL,NULL
907,NULL,1021,319836,pendiente,NULL,6/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
908,NULL,1022,456451,pendiente,NULL,9/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
909,12310de7a8b41f9a0ceb53e9c9c778c636f80a9c69a0455aef3542c2317753a0,1023,81099,aceptada,0,10/12/2021,2021-12-10T10:33:03.264-03:00,205048,VN,0,,9744
910,NULL,1024,513266,pendiente,NULL,10/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
911,12317e2309114093e5bc51355bdf4ae2f3ac288f39f864bba03ea7e4f99c46a6,1025,513266,aceptada,0,10/12/2021,2021-12-10T15:58:40.705-03:00,170898,NC,6,85545,2959
912,12314bb3923b30b77fcc7b504c24d0603f3e7458aba590d028f3116a180b5503,1026,639596,rechazada,-1,10/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
913,1231121fd7fb8fe71699a9c82f48d01ce800129708ff622ce714d4d75c2a08a3,1027,639596,rechazada,-1,10/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
914,123113242cbf761ff92bea5f7ca322d0420e01978ab80cc4c314db299197d6b0,1028,639596,rechazada,-1,10/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
915,11319dbeaa16dd822dca763ba095295352c8fd0948f75a9228eb715cfe9bc4b2,1029,639596,rechazada,-1,10/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
916,1231b617dd93763c67242777e9f7e2ded1d9a3118c31716235b71ad3104fd97b,1030,639596,rechazada,-3,10/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
917,NULL,1031,409836,pendiente,NULL,10/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
918,1131a63537593192a18ef712ed0e8507372d22dba54c8a8fd1195e1d70c130a4,1032,445612,aceptada,0,13/12/2021,2021-12-13T15:50:37.397-03:00,361881,VD,0,,3573
919,NULL,1033,211799,pendiente,NULL,13/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
920,NULL,1034,128900,pendiente,NULL,13/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
921,NULL,1035,128900,pendiente,NULL,13/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
922,113145cab66d88005ce69c2fbfc827243c695754bafd6cb0ce0c55834dc0ed60,1036,173978,aceptada,0,14/12/2021,2021-12-14T01:04:24.702-03:00,753652,VD,0,,3195
923,NULL,1038,217637,pendiente,NULL,14/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
924,1231ebd816c56cb6aa4fbe71a289b7cc39d038fd77be9a184325c72d6f3d49af,1039,217637,rechazada,-1,14/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
925,NULL,1040,423597,pendiente,NULL,14/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
926,1131c3bcd55c362826317968423d50bec44592ef9ec9a0165618961a7d2328fa,1041,423597,rechazada,-1,14/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
927,12311f1778bfe35c790a6767e1b67b8a922d0e80bb1683d733d8bfe396c34d4f,1042,423597,aceptada,0,14/12/2021,2021-12-14T23:19:17.455-03:00,9479,VD,0,,5062
928,NULL,1043,151216,pendiente,NULL,16/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
929,NULL,1044,151216,pendiente,NULL,16/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
930,NULL,1045,224910,pendiente,NULL,19/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
931,1131a37558d6872d2aff915914de62845f1e7e4fca3a8ed9dd7d752c7d074e61,1046,224910,aceptada,0,19/12/2021,2021-12-19T12:56:54.686-03:00,903423,VD,0,,5708
932,NULL,1047,208762,pendiente,NULL,20/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
933,1131d755e4cc84852287611903227c4a737dcdbc14138f5c12189eca07c38a55,0,208762,aceptada,0,20/12/2021,2021-12-20T09:59:26.208-03:00,123080,VD,0,,1257
934,NULL,0,208762,pendiente,NULL,20/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
935,NULL,0,208762,pendiente,NULL,20/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
936,NULL,1048,1426298,pendiente,NULL,20/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
937,1231787b66a5a0aa796b778febf5b3180d30a1f46bc4e8cec5f1f4c28b868da9,1053,128900,aceptada,0,21/12/2021,2021-12-21T17:29:53.192-03:00,131895,VD,0,,9578
938,NULL,1054,1199399,pendiente,NULL,22/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
939,113118620dc12ca8fe0e871d0a5006246d11bf59fefbeead787f1960aeb8dc1c,1055,487505,rechazada,-1,22/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
940,123188a8ca943c54d4e2864e302959e28207fe467e2c3ac978c11d0f6bf82a0b,1056,487505,rechazada,-1,22/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
941,113150be8b1f02ebd5086254bee7228cbc34bdb72306d19e32eba99220be0533,1057,487505,aceptada,0,22/12/2021,2021-12-22T14:19:08.431-03:00,213065,VN,0,,597
942,NULL,1058,257050,pendiente,NULL,27/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
943,1231a72b4b458fdd84fdbc0cd71c1b625fff8dbb987169d8fd4ff6e68c11ea03,1059,257050,aceptada,0,27/12/2021,2021-12-27T23:48:39.998-03:00,505759,VD,0,,4133
944,NULL,1060,360898,pendiente,NULL,28/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
945,NULL,1061,225638,pendiente,NULL,30/12/2021,NULL,NULL,NULL,NULL,NULL,NULL
946,123147228f87e6b8a33004fd1b97130ef1c250771b3749711dc9710c7bf4c0c3,1062,143812,aceptada,0,30/12/2021,2021-12-30T21:19:51.406-03:00,7322,VD,0,,2055
947,NULL,1063,423597,pendiente,NULL,1/1/2022,NULL,NULL,NULL,NULL,NULL,NULL
948,NULL,1064,423597,pendiente,NULL,1/1/2022,NULL,NULL,NULL,NULL,NULL,NULL
949,NULL,1065,225638,pendiente,NULL,4/1/2022,NULL,NULL,NULL,NULL,NULL,NULL
950,11310b47c771721bb7332a8c5b16c9e8e046155b65a23c83262d8e5eba172ead,1066,225638,aceptada,0,5/1/2022,2022-01-05T10:13:57.631-03:00,626,VD,0,,4630
951,NULL,1067,1055473,pendiente,NULL,5/1/2022,NULL,NULL,NULL,NULL,NULL,NULL
952,NULL,1068,438915,pendiente,NULL,6/1/2022,NULL,NULL,NULL,NULL,NULL,NULL
953,NULL,1069,225638,pendiente,NULL,7/1/2022,NULL,NULL,NULL,NULL,NULL,NULL
954,1131d0485635c487353c2864f0d1ec826d6d649e9914a6e5eeb5b0cd467f4be2,1070,225638,aceptada,0,7/1/2022,2022-01-07T16:40:18.172-03:00,130215,VD,0,,825
955,NULL,1071,755174,pendiente,NULL,12/1/2022,NULL,NULL,NULL,NULL,NULL,NULL
956,1231636fdfdc45ededfb6e6f867ef5a9c7d330ed1b9a334e894f546d4f9c6777,1072,255448,aceptada,0,17/01/2022,2022-01-17T16:23:15.527-03:00,63044,VD,0,,6811
957,NULL,1073,639601,pendiente,NULL,20/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
958,NULL,1074,178005,pendiente,NULL,20/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
959,NULL,1075,151216,pendiente,NULL,21/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
960,NULL,1076,151216,pendiente,NULL,21/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
961,1231f0079e817fca29395bf68c924d03c0b5c10eff0d1203aaa7caebf659b816,1077,151216,aceptada,0,21/01/2022,2022-01-21T14:03:19.863-03:00,39525,VD,0,,7336
962,1131374fbf10afa7f48511e06c606ffaafa72d3b77fe6d700c40f9747fd5b11f,1078,422626,aceptada,0,23/01/2022,2022-01-23T12:51:42.998-03:00,295030,NC,6,70438,1124
963,NULL,1079,752623,pendiente,NULL,24/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
964,12315a0df30d1cfc875abdc972441978cf83176404b4f8b5c43ef2c657919546,1080,752623,aceptada,0,24/01/2022,2022-01-24T21:41:35.959-03:00,161921,SI,3,250875,1925
965,NULL,1081,1741865,pendiente,NULL,25/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
966,113185f5c23daeda371d28b49b7f095cea11b0c188d191fbc26a986958e20553,1082,1741865,aceptada,0,25/01/2022,2022-01-25T18:12:40.275-03:00,143848,SI,3,580622,2490
967,113162fbdc952925e5eb61781098a6dea6216eaa0c9d12e47220458da1839c74,1083,664582,rechazada,-1,25/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
968,11317b87d958f0d72df94a998e57cc7f15addfda9bda7d443b8966914707f6a9,1084,664582,rechazada,-1,25/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
969,1231c71c2dd46cee287b48a554681da4a09a04b83826bd9d093546eadd7f2654,1085,664582,aceptada,0,25/01/2022,2022-01-25T22:41:43.371-03:00,314409,VD,0,,9026
970,NULL,1086,639601,pendiente,NULL,28/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
971,NULL,1087,639601,pendiente,NULL,31/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
972,NULL,1088,639601,pendiente,NULL,31/01/2022,NULL,NULL,NULL,NULL,NULL,NULL
973,NULL,1089,2264081,pendiente,NULL,1/2/2022,NULL,NULL,NULL,NULL,NULL,NULL
974,123136aecff0d73195aa2b666527639649f5f9af7930305cee674bf4f22141e3,1090,2654,aceptada,0,2/2/2022,2022-02-02T00:45:19.354-03:00,715711,VD,0,,9105
975,1231f2b3ce926a524f5c3d97bc8d2e59a0ed16606b0ac75d94111f622d9cfaf8,1091,2264081,aceptada,0,3/2/2022,2022-02-03T13:54:28.770-03:00,413274,VC,12,,2095
976,NULL,1092,2535900,pendiente,NULL,14/02/2022,NULL,NULL,NULL,NULL,NULL,NULL
977,1231a4bacfec85cf36a858de342e98e1fd4c1a5425ee69dc60eb16bcd8e8bb93,1093,2535900,aceptada,0,14/02/2022,2022-02-14T12:45:41.412-03:00,48192,VC,12,,6147
978,NULL,1094,84823,pendiente,NULL,15/02/2022,NULL,NULL,NULL,NULL,NULL,NULL
979,11310e2f7e2d3e995e84478791cbaa905126eb53b00be206d08dd7a26c546c4d,1095,84823,aceptada,0,15/02/2022,2022-02-15T13:06:55.825-03:00,587335,VN,0,,3008
980,1131792e518115eb6793cec0b8b5a4c253d859184333a6398e2f1b8508a0d346,1096,496301,aceptada,0,16/02/2022,2022-02-16T16:55:43.120-03:00,304098,NC,6,82717,7848
981,123186459eda47a2a428626f1fbcbe7293e030ae503fc7ddf98a864591f58b79,1097,266555,aceptada,0,21/02/2022,2022-02-21T00:24:17.317-03:00,264872,VD,0,,827
982,113198364e4612c3c3ec4e78e560203def030d0bcd97965c038404f3d166ca19,1098,506883,rechazada,-1,22/02/2022,NULL,NULL,NULL,NULL,NULL,NULL
983,1231663ef8f279b08c51933f162972558d4a2293f7e0e4435f80d5e2fb59ecbb,1099,262745,aceptada,0,23/02/2022,2022-02-23T18:14:36.538-03:00,529063,VN,0,,9260
984,NULL,1100,785091,pendiente,NULL,25/02/2022,NULL,NULL,NULL,NULL,NULL,NULL
985,NULL,1101,412999,pendiente,NULL,25/02/2022,NULL,NULL,NULL,NULL,NULL,NULL
986,NULL,1102,608126,pendiente,NULL,28/02/2022,NULL,NULL,NULL,NULL,NULL,NULL
987,NULL,1103,490090,pendiente,NULL,1/3/2022,NULL,NULL,NULL,NULL,NULL,NULL
988,NULL,1104,490090,pendiente,NULL,1/3/2022,NULL,NULL,NULL,NULL,NULL,NULL
989,NULL,1105,490090,pendiente,NULL,1/3/2022,NULL,NULL,NULL,NULL,NULL,NULL
990,NULL,1106,490090,pendiente,NULL,1/3/2022,NULL,NULL,NULL,NULL,NULL,NULL
991,NULL,1107,663884,pendiente,NULL,5/3/2022,NULL,NULL,NULL,NULL,NULL,NULL
992,NULL,1108,663884,pendiente,NULL,5/3/2022,NULL,NULL,NULL,NULL,NULL,NULL
993,NULL,1109,663884,pendiente,NULL,5/3/2022,NULL,NULL,NULL,NULL,NULL,NULL
994,1231d110ea07f5bb3fe7545e99344bf7212010857490537881f02e62bf34d880,1110,663884,aceptada,0,5/3/2022,2022-03-05T18:26:57.190-03:00,282162,VN,0,,1984
995,123164b6af183ebda6fc6be8045e7b689b3bf2fa69d9846b90dcad015e4af5b2,1111,828002,aceptada,0,7/3/2022,2022-03-07T11:17:16.697-03:00,7039,VD,0,,7027
996,11311893b4a2a9d150b05b32395bce30d4939aa1f0affc9313daeacbf4148ec7,1112,352288,aceptada,0,8/3/2022,2022-03-08T13:34:26.476-03:00,1348,VN,0,,5645
997,NULL,1113,231862,pendiente,NULL,8/3/2022,NULL,NULL,NULL,NULL,NULL,NULL
998,NULL,1114,1144920,pendiente,NULL,9/3/2022,NULL,NULL,NULL,NULL,NULL,NULL
999,1231e5f3e83f983b6824d02b684821250e82bd7de14bb915404425802662027c,1115,232531,aceptada,0,11/3/2022,2022-03-11T00:35:22.483-03:00,847233,VN,0,,7525
1000,123198861a027f092e5d9c84770f90509f193d4f5366f328f681a5af424f6d90,1116,82467,aceptada,0,11/3/2022,2022-03-11T11:45:49.877-03:00,397289,SI,3,27489,3277
1001,NULL,1117,341006,pendiente,NULL,16/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1002,NULL,1118,341006,pendiente,NULL,16/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1003,NULL,1119,341006,pendiente,NULL,16/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
1004,NULL,1120,341006,pendiente,NULL,16/03/2022,NULL,NULL,NULL,NULL,NULL,NULL
